Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
11,-173.21315104166666,48.97551954958227,-481.95184,-114.16221,96.76969696969697,46.0,266.0,-5.7886630859375,-7.094853,-3.7002516,0.2564011840820313,-2.1324873,1.581984,-0.2564011812210083,0.2034449279308319,-0.005666285753250122,-0.07809700071811676,0.7104068398475647,0.0010588669683784246,80.0,58455,1.0052545070648193,0.00029,-93.99137878417969,20.14192008972168,0.4923666785278051,352000,1833,207
12,-177.5206386292835,81.56812988590649,-893.88403,-117.48609,99.38317757009345,46.0,376.0,-5.5604091796875,-7.7126856,0.49867505,0.2031342315673828,-5.1140084,2.1388917,-0.20313425362110138,0.25255286693573,-0.006766840815544128,-0.0947875902056694,0.707023024559021,0.0011157862609252334,80.0,58455,1.0025620460510254,0.000289,-94.85269927978516,21.82985496520996,0.49070332856195675,384000,1999,192
13,-179.64504076086956,76.96733648173858,-648.1665,-107.046425,99.19875776397515,40.0,269.0,-5.2644296875,-7.964286,-2.118359,0.21170205688476562,-3.2726457,2.6764398,-0.21170204877853394,0.255084365606308,-0.007726162672042847,-0.07995698601007462,0.7036275267601013,0.0012854725355282426,80.0,58455,1.0031286478042603,0.00028799999999999995,-95.68818664550781,23.215726852416992,0.48904000119877045,416000,2151,209
14,-175.7217273246951,60.28421000236924,-714.09674,-112.66815,97.4298780487805,43.0,266.0,-4.9477265625,-6.6204963,1.3638219,0.22946420288085936,-5.1550465,1.3811438,-0.22946418821811676,0.20059359073638916,-0.0065430402755737305,-0.09268225729465485,0.7002204656600952,0.0012012454681098461,80.0,58455,1.005717396736145,0.000287,-96.21548461914062,23.5690860748291,0.48737667626760073,448000,2303,210
15,-188.65849829180064,140.10348150758645,-2279.3845,-112.988945,102.51125401929261,53.0,500.0,-4.70741259765625,-6.508016,1.2648687,0.11186790466308594,-9.04996,2.2550156,-0.11186790466308594,0.44938892126083374,-0.010090045630931854,-0.20889480412006378,0.6968018412590027,0.001435059355571866,80.0,58455,1.0015028715133667,0.00028599999999999996,-97.168212890625,27.944992065429688,0.4857133342600456,480000,2455,210
16,-185.86650485436894,95.29028635248798,-1402.7661,-119.96576,103.3883495145631,46.0,374.0,-4.53757275390625,-6.949729,-1.3841219,0.27823858642578125,-3.0638509,1.7015877,-0.27823859453201294,0.25512534379959106,-0.008390247821807861,-0.12387819588184357,0.6933715343475342,0.0012469682842493057,80.0,58455,1.0074717998504639,0.000285,-97.78959655761719,29.001800537109375,0.4840500140318596,512000,2695,133
17,-192.7239413680782,98.33605877818196,-1148.9872,-110.173805,104.22475570032573,30.0,328.0,-4.244365234375,-5.917273,-0.16109532,0.20604696655273438,-3.6755831,1.5876882,-0.20604698359966278,0.21407535672187805,-0.007017403841018677,-0.08296484500169754,0.6899291276931763,0.001266047707758844,80.0,58455,1.0044283866882324,0.00028399999999999996,-98.58145904541016,30.136131286621094,0.48238666804773495,544000,2933,134
18,-201.44251279863482,155.1885234664589,-2031.243,-114.35893,108.90784982935153,42.0,500.0,-4.03500390625,-6.5188875,-0.95345205,0.15881898498535157,-3.6486516,2.7427392,-0.15881897509098053,0.26445281505584717,-0.009541809558868408,-0.09434367716312408,0.6864750981330872,0.0014715752331539989,80.0,58455,1.0017497539520264,0.000283,-99.5304183959961,32.622718811035156,0.4807233357871192,576000,3170,134
19,-209.2343218537415,167.2745207917884,-2215.5488,-112.27134,108.70748299319727,47.0,500.0,-3.845765625,-7.3856535,-0.49633104,0.1431747741699219,-4.9330044,3.6387053,-0.14317476749420166,0.2666216492652893,-0.009372517466545105,-0.10474967956542969,0.6830090284347534,0.001476358505897224,80.0,58455,1.0022163391113281,0.00028199999999999997,-100.62860870361328,35.471717834472656,0.4790599994846701,608000,3317,218
20,-221.77174570862675,247.03327026884114,-3466.3635,-114.59158,112.63732394366197,48.0,500.0,-3.643092529296875,-7.7172227,-0.53107625,0.12702859497070312,-8.016983,4.5178165,-0.12702859938144684,0.4784991443157196,-0.015492931008338928,-0.1854798048734665,0.6795309782028198,0.08206005394458771,80.0,58455,0.9914246797561646,0.00028099999999999995,-102.00599670410156,42.407100677490234,0.4773966704854364,640000,3463,219
21,-210.17983072916667,249.52591047825072,-3857.8906,-112.162224,106.46666666666667,41.0,399.0,-3.391812744140625,-7.193329,0.4641344,0.23210333251953125,-8.513055,2.7023003,-0.23210333287715912,0.42689380049705505,-0.011370211839675903,-0.23875926434993744,0.6760407090187073,0.001452794997021556,80.0,58455,1.007343053817749,0.00028,-103.08171081542969,48.60816192626953,0.4757333320358722,672000,3609,218
22,-207.98158290378007,120.56294074222133,-1069.2161,-122.881195,109.80756013745705,52.0,358.0,-3.140978515625,-7.1389527,-0.4771496,0.2801043395996094,-2.2284906,3.1797118,-0.2801043689250946,0.17976564168930054,-0.00684356689453125,-0.10146422684192657,0.672538161277771,0.0012452583760023117,80.0,58455,1.0091270208358765,0.00027899999999999995,-103.75794982910156,48.76880645751953,0.4740699962916369,704000,3756,217
23,-202.47561915391157,136.13641118003514,-1441.087,-112.13568,108.5374149659864,35.0,430.0,-2.85259130859375,-6.754469,-1.1144279,0.21105484008789063,-2.088852,4.100393,-0.21105484664440155,0.13814502954483032,-0.0059293657541275024,-0.06009966507554054,0.6690234541893005,0.0012838967377319932,80.0,58455,1.0077967643737793,0.000278,-104.28170013427734,49.116790771484375,0.4724066756627696,736000,3991,136
24,-233.4435546875,293.8202317258438,-3975.8625,-118.0329,114.05,36.0,500.0,-2.70084521484375,-7.5117683,0.33808017,0.07526396179199218,-6.7149067,2.7868876,-0.07526396214962006,0.2627742290496826,-0.008782550692558289,-0.12781968712806702,0.6654961705207825,0.0015068840002641082,80.0,58455,1.0006301403045654,0.00027699999999999996,-105.56278991699219,54.65410614013672,0.4707433266952096,768000,4226,136
25,-249.17900568181818,354.22215936022155,-3460.1692,-109.655045,116.22181818181818,31.0,500.0,-2.6843984375,-7.692987,-0.52507806,0.08516316223144531,-3.2765584,4.948697,-0.0851631611585617,0.20016153156757355,-0.008305080235004425,-0.08566311001777649,0.6619567275047302,0.0014251834945753217,80.0,58455,1.0026029348373413,0.000276,-107.18067169189453,60.838985443115234,0.46907999085743085,800000,4461,136
26,-220.04717031786942,233.1983581134398,-2471.732,-119.02189,109.66323024054982,47.0,500.0,-2.35723095703125,-8.095957,0.3465246,0.12647999572753907,-2.8529081,3.55485,-0.12647998332977295,0.11934038996696472,-0.005905419588088989,-0.04699873551726341,0.6584042906761169,0.001321581657975912,80.0,58455,1.003786325454712,0.00027499999999999996,-108.01316833496094,63.012428283691406,0.46741665375073926,832000,4695,136
27,-206.39867424242425,160.3226229648936,-2045.2797,-116.0266,107.24915824915826,52.0,500.0,-2.170218017578125,-8.110537,0.6226985,0.12344715118408203,-2.430468,4.0194964,-0.12344714999198914,0.08838798105716705,-0.00453948974609375,-0.0329195000231266,0.6548393964767456,0.0012069271178916097,80.0,58455,1.0043067932128906,0.000274,-108.43590545654297,63.01848602294922,0.4657533293823154,864000,4850,206
28,-226.28378157665506,231.81579855551328,-2518.3823,-123.45156,111.3588850174216,51.0,500.0,-2.113931396484375,-6.6584387,-0.14096907,0.05676656341552734,-3.120525,4.250775,-0.0567665696144104,0.11655434221029282,-0.00627397745847702,-0.03961637243628502,0.6512617468833923,0.0014437036588788033,80.0,58455,1.0014376640319824,0.00027299999999999997,-109.28762817382812,64.79621887207031,0.46409000434407544,896000,5003,208
29,-220.495587137372,269.39644334327585,-3679.5583,-107.23329,108.96587030716724,25.0,500.0,-1.9913017578125,-7.414189,-0.11280476,0.04369549560546875,-4.6785574,4.915251,-0.043695494532585144,0.1337435096502304,-0.005920354276895523,-0.05325595661997795,0.6476711630821228,0.0013714733067899942,80.0,58455,1.0021464824676514,0.00027199999999999994,-110.0155258178711,67.40385437011719,0.46242666586954706,928000,5153,212
30,-198.78628700657896,143.63576696850816,-2039.572,-108.898384,105.02631578947368,36.0,384.0,-1.775623046875,-7.440246,0.25082982,0.05575141143798828,-3.282616,5.7210674,-0.055751413106918335,0.07175751030445099,-0.003980964422225952,-0.02652827277779579,0.6440678238868713,0.0012805672595277429,80.0,58455,1.0019928216934204,0.000271,-110.20663452148438,67.28071594238281,0.46076332929586983,960000,5301,216
31,-213.41977959437085,232.55427337768955,-2970.6743,-113.54414,105.9271523178808,50.0,455.0,-1.8180849609375,-8.595075,-0.114412405,0.01861477279663086,-2.3044527,6.888096,-0.018614768981933594,0.08848749101161957,-0.005052121356129646,-0.018027422949671745,0.6404513716697693,0.0013529848074540496,80.0,58455,0.99872225522995,0.00027,-110.74124145507812,68.61573791503906,0.4591000102019319,992000,5541,133
32,-218.58087137372013,250.0469580472215,-2914.0203,-111.06016,108.79180887372014,43.0,500.0,-1.797890380859375,-8.548157,2.2161474,0.006546244144439697,-3.9113572,2.5457714,-0.006546241696923971,0.07141758501529694,-0.00515509070828557,-0.028026824817061424,0.6368216872215271,0.0015635504387319088,80.0,58455,0.9984707236289978,0.000269,-111.30555725097656,69.9782943725586,0.45743666987598686,1024000,5692,211
33,-191.8346271756329,112.87253719084521,-1290.0137,-116.38573,101.21835443037975,39.0,391.0,-1.6226773681640625,-6.2290006,-0.12834811,0.02557186698913574,-1.6171143,2.4971056,-0.02557186409831047,0.03838615119457245,-0.0030560586601495743,-0.008809312246739864,0.6331787705421448,0.0013026152737438679,80.0,58455,1.0011017322540283,0.00026799999999999995,-111.36599731445312,69.38459777832031,0.45577332497020195,1056000,5840,216
34,-205.69172297297297,153.31596613847162,-1828.2759,-116.26814,108.04729729729729,51.0,370.0,-1.6394915771484375,-7.1064796,0.08786882,0.004624262809753418,-1.8149847,2.1889405,-0.004624263849109411,0.039111293852329254,-0.003274120856076479,-0.009357117116451263,0.6295226812362671,0.0013106637634336948,80.0,58455,0.999241828918457,0.000267,-111.58358764648438,69.29835510253906,0.4541099923733702,1088000,5988,216
35,-201.53899867238562,177.39524203152925,-2563.0261,-110.11099,104.27124183006536,38.0,408.0,-1.6215205078125,-6.9597883,1.5677198,-0.006678826808929443,-3.8108258,4.765739,0.006678827106952667,0.0720742866396904,-0.004592242185026407,-0.0337509922683239,0.6258530616760254,0.0015893932431936264,80.0,58455,0.9998223185539246,0.000266,-111.8038101196289,69.60333251953125,0.45244666224123087,1120000,6135,216
36,-185.89823781948883,115.84397212886931,-1682.6702,-115.84893,101.97124600638978,46.0,469.0,-1.556770751953125,-7.972386,0.032659344,0.013140666961669921,-1.71525,5.654293,-0.013140668161213398,0.03515876829624176,-0.002856397069990635,-0.006874583195894957,0.6221698522567749,0.0012850144412368536,80.0,58455,1.0012723207473755,0.000265,-111.71910095214844,69.07162475585938,0.45078332535917837,1152000,6283,216
37,-209.89259798728813,175.3187121999749,-1933.8759,-107.082,108.03050847457627,28.0,437.0,-1.599989501953125,-7.6292615,0.46348777,-0.026165128707885742,-2.683292,5.6693664,0.026165125891566277,0.05334242805838585,-0.004171973094344139,-0.01567254215478897,0.6184731721878052,0.0015692500164732337,80.0,58455,0.9963995814323425,0.00026399999999999997,-112.00637817382812,69.26502227783203,0.44911999991009005,1184000,6431,215
38,-193.5950892857143,153.8962802648754,-2019.425,-118.66571,101.46349206349207,41.0,427.0,-1.5595225830078125,-5.903355,-0.082598306,-0.011705848693847656,-2.0906186,3.4700222,0.011705847457051277,0.04044272005558014,-0.0036593396216630936,-0.012655051425099373,0.6147629618644714,0.001529352623037994,80.0,58455,0.9979414939880371,0.000263,-112.0915298461914,69.09251403808594,0.4474566776357873,1216000,6582,212
39,-201.14399509803923,260.53131985895857,-4465.2793,-114.882034,104.56209150326798,47.0,500.0,-1.565681884765625,-8.379732,0.09337043,-0.028638236999511717,-4.243622,2.3705904,0.028638232499361038,0.08083166927099228,-0.004293300211429596,-0.03672401234507561,0.6110386252403259,0.0016930620186030865,80.0,58455,0.9965725541114807,0.00026199999999999997,-112.2900161743164,70.4328842163086,0.4457933243308825,1248000,6733,212
40,-193.6331091772152,233.93546930183194,-4132.6035,-113.325874,101.1613924050633,39.0,500.0,-1.5255419921875,-7.4518614,-0.13089024,-0.017623991012573243,-4.776538,2.7889934,0.017623990774154663,0.07339116930961609,-0.004244329407811165,-0.04243488609790802,0.6073006987571716,0.0016917397733777761,80.0,58455,0.9988644123077393,0.000261,-112.39242553710938,71.55672454833984,0.444130012697655,1280000,6967,136
41,-185.44301470588235,146.43706580468643,-2395.9175,-113.6929,98.9783281733746,42.0,439.0,-1.519692138671875,-7.6706057,0.54183686,0.00412028169631958,-2.2037857,1.3619065,-0.004120281897485256,0.021679459139704704,-0.002411783207207918,-0.006211466155946255,0.6035483479499817,0.0014434882905334234,80.0,58455,0.9996678233146667,0.00026,-112.35777282714844,71.32867431640625,0.44246665663059725,1312000,7114,217
42,-172.17788554566565,58.63842741989793,-664.08496,-125.45596,98.91950464396285,51.0,272.0,-1.4303004150390626,-5.512666,0.03407619,0.015008533477783203,-1.4687061,2.959775,-0.0150085324421525,0.017750991508364677,-0.0018500080332159996,-0.003206151071935892,0.5997819900512695,0.0012381086125969887,80.0,58455,1.0000903606414795,0.00025899999999999995,-112.07604217529297,70.63478088378906,0.44080332947585166,1344000,7261,217
43,-166.76053292410714,42.481574262092906,-435.1099,-103.22412,95.22619047619048,23.0,232.0,-1.3740343017578125,-3.3055203,-0.5603201,0.001129784345626831,-0.8761752,0.84936535,-0.0011297845048829913,0.010959042236208916,-0.0015079922741279006,-0.0016141047235578299,0.5960015058517456,0.001281861332245171,80.0,58455,0.9995784759521484,0.000258,-111.7578353881836,69.93790435791016,0.4391399993071233,1376000,7408,217
44,-167.02491800291546,51.157644510246314,-749.2833,-117.5186,93.01457725947522,42.0,316.0,-1.3881834716796875,-3.6940827,-0.34397632,-0.007605685234069824,-1.2011393,1.4625828,0.007605684921145439,0.011054037138819695,-0.001481817103922367,-0.0016013721469789743,0.592206597328186,0.0012759778182953596,80.0,58455,0.9991403818130493,0.00025699999999999996,-111.48663330078125,69.28282165527344,0.43747666128472573,1408000,7556,216
45,-170.76989931610942,71.38990822910817,-812.4656,-112.51811,97.03647416413374,42.0,358.0,-1.3886702880859374,-4.0870943,-0.60404974,-0.012919336318969727,-0.9510247,1.7030854,0.012919336557388306,0.01265476644039154,-0.001633303239941597,-0.0023763205390423536,0.5883970260620117,0.0013936092145740986,80.0,58455,0.9978303909301758,0.00025599999999999993,-111.2558364868164,68.69190979003906,0.43581333715783044,1440000,7795,133
46,-162.63777355341247,47.11265225995411,-581.6147,-109.489204,94.78041543026706,27.0,318.0,-1.358873046875,-3.3004751,-0.61937445,-0.007064258575439453,-1.1156477,1.7701566,0.007064259145408869,0.00954753253608942,-0.001369955949485302,-0.0015573925338685513,0.5845733284950256,0.001313558081164956,80.0,58455,0.9973150491714478,0.00025499999999999996,-110.92670440673828,68.09087371826172,0.4341499971346156,1472000,7943,216
47,-161.72770606884058,48.21744602785672,-627.33685,-121.98469,92.35362318840579,51.0,303.0,-1.3772266845703125,-3.5377932,-0.7923913,-0.01248343849182129,-0.65087277,1.9632279,0.012483438476920128,0.008438476361334324,-0.0012353546917438507,-0.0013775363331660628,0.5807347893714905,0.0013115577166900039,80.0,58455,0.9966030716896057,0.000254,-110.6324462890625,67.49777221679688,0.4324866639844446,1504000,8092,214
48,-157.43995786516854,31.834273938492945,-375.8372,-115.83407,89.54494382022472,42.0,195.0,-1.371142333984375,-2.4828918,-0.7761379,-0.010868020057678222,-0.8617985,0.79222655,0.010868020355701447,0.005944106727838516,-0.0010030865669250488,-0.0009219953790307045,0.5768813490867615,0.0012998710153624415,80.0,58455,0.997403085231781,0.00025299999999999997,-110.30834197998047,66.91474151611328,0.4308233350070929,1536000,8240,216
49,-157.329585694051,36.45569995885534,-484.96878,-112.16128,90.62889518413597,48.0,241.0,-1.384234375,-2.975926,-0.86847395,-0.008310115814208985,-0.6303982,0.74703103,0.008310115896165371,0.005516402889043093,-0.000937020406126976,-0.0006132128182798624,0.5730132460594177,0.001242924015969038,80.0,58455,0.998063325881958,0.00025199999999999995,-109.99529266357422,66.34927368164062,0.4291600081062228,1568000,8474,136
50,-152.08534145095368,26.701597452952317,-374.5676,-121.14517,86.98092643051771,48.0,231.0,-1.3735096435546874,-2.3257165,-0.8916598,-0.008988058090209961,-0.53839904,0.5948627,0.00898805819451809,0.0049370164051651955,-0.0009221145883202553,-0.0005675029824487865,0.5691298842430115,0.0012059652945026755,80.0,58455,0.9987120032310486,0.000251,-109.65731048583984,65.80560302734375,0.4274966563063953,1600000,8711,135
51,-153.89825252437325,26.37008776154399,-327.4265,-116.23638,88.9108635097493,41.0,202.0,-1.38600830078125,-2.6345067,-0.89413786,-0.010786861419677734,-0.47562474,0.6002428,0.010786861181259155,0.0044065797701478004,-0.0008283145725727081,-0.000425537844421342,0.5652312636375427,0.0013028617249801755,80.0,58455,0.9976277947425842,0.00025,-109.33763122558594,65.27302551269531,0.4258333297731258,1632000,8950,133
52,-151.69503348214286,22.829053718481603,-254.86453,-109.1604,87.8076923076923,39.0,169.0,-1.3803768310546876,-2.189828,-0.8906139,-0.010681367874145508,-0.5457803,0.49321502,0.010681366547942162,0.004229631274938583,-0.0008584186434745789,-0.00041726030758582056,0.5613174438476562,0.001299661467783153,80.0,58455,0.9978287816047668,0.000249,-109.00999450683594,64.75895690917969,0.42417000262846627,1664000,9188,134
53,-151.29155495978551,24.009944215817093,-302.3525,-111.426476,85.61662198391421,43.0,188.0,-1.404934814453125,-2.394534,-0.8245649,-0.012665082931518554,-0.6950738,0.56162065,0.01266508363187313,0.004449852742254734,-0.0008863275870680809,-0.00043922243639826775,0.5573883652687073,0.0013539318460971117,80.0,58455,0.9977928996086121,0.00024799999999999996,-108.71040344238281,64.25125122070312,0.42250667516927376,1696000,9427,134
54,-153.08360898328692,33.08673027145037,-422.25488,-110.10072,89.05849582172702,44.0,209.0,-1.41222900390625,-2.5311048,-0.8967825,-0.011104978561401368,-0.48151848,0.688371,0.011104977689683437,0.004330507013946772,-0.0009375559166073799,-0.0005823378451168537,0.5534438490867615,0.001349511556327343,80.0,58455,0.9973534941673279,0.000247,-108.42320251464844,63.766258239746094,0.42084332320072254,1728000,9581,207
55,-152.73441816298342,23.7356728376351,-291.83618,-118.73684,88.25690607734806,48.0,188.0,-1.42745654296875,-2.5237901,-0.8669894,-0.009927044868469239,-0.38791153,0.56859744,0.009927044622600079,0.003940394148230553,-0.0009215455502271652,-0.00035580593976192176,0.5494837164878845,0.0014024992706254125,80.0,58455,0.9971238970756531,0.000246,-108.13849639892578,63.28550338745117,0.4191799984699375,1760000,9730,214
56,-154.57743247922437,34.74844179331948,-567.21545,-108.41285,88.61218836565097,32.0,292.0,-1.4420263671875,-3.9368465,-0.54942226,-0.013801315307617187,-0.77900517,0.65901506,0.013801314868032932,0.005095464177429676,-0.0010670814663171768,-0.0009399637929163873,0.5455077886581421,0.0014719684841111302,80.0,58455,0.9969212412834167,0.000245,-107.88923645019531,62.81627655029297,0.41751667786084656,1792000,9879,214
57,-153.40439799046322,27.327870389036903,-352.4276,-118.695694,87.17983651226157,44.0,188.0,-1.4553099365234374,-2.7367256,-0.9371508,-0.012112042427062989,-0.50444746,0.55155474,0.012112041935324669,0.0038544621784240007,-0.0009059589356184006,-0.0004659397527575493,0.5415158867835999,0.0013418712187558413,80.0,58455,0.9964119791984558,0.000244,-107.64078521728516,62.352901458740234,0.4158533392392314,1824000,10031,210
58,-153.3641237745098,27.722176729706007,-376.6829,-111.90085,89.4453781512605,45.0,206.0,-1.4521778564453125,-2.3430576,-0.952082,-0.011565498352050781,-0.41228947,0.4968978,0.0115654980763793,0.0036884339060634375,-0.0008572619408369064,-0.0003975365252699703,0.5375080704689026,0.0013398511800915003,80.0,58455,0.9967873096466064,0.000243,-107.38484191894531,61.9081916809082,0.4141900108255301,1856000,10182,212
59,-153.98472720286884,74.60379866974793,-1445.4176,-114.23481,87.33333333333333,48.0,410.0,-1.4826119384765626,-5.0880647,-0.96427953,-0.013960340499877929,-1.2331896,0.72311246,0.013960340991616249,0.006602192763239145,-0.0013760831207036972,-0.003035239176824689,0.5334840416908264,0.0016162038082256913,80.0,58455,0.9960497617721558,0.00024199999999999997,-107.18037414550781,61.570552825927734,0.4125266718468561,1888000,10329,216
60,-151.05155391483515,24.181801618840705,-331.5182,-116.26602,87.82692307692308,49.0,190.0,-1.46030126953125,-2.2076983,-0.8582391,-0.010902630805969237,-0.82565033,0.40326306,0.010902631096541882,0.0037196113262325525,-0.0009902054443955421,-0.0005171060911379755,0.5294438004493713,0.0015479916473850608,80.0,58455,0.9954683780670166,0.00024099999999999998,-106.92868041992188,61.149044036865234,0.41086332699393735,1920000,10476,217
61,-148.90185285762033,20.891440578344582,-283.04572,-110.36817,85.4144385026738,46.0,202.0,-1.4703916015625,-2.3868518,-0.9560391,-0.009874857902526856,-0.36863768,0.5155515,0.009874858893454075,0.003017314011231065,-0.0008340217173099518,-0.000298356608254835,0.5253872871398926,0.0015654508024454117,80.0,58455,0.996526837348938,0.00023999999999999998,-106.67774200439453,60.734683990478516,0.40920000592278644,1952000,10624,216
62,-152.0469190140845,25.26272775716024,-328.4273,-113.74827,89.92112676056338,44.0,179.0,-1.475513916015625,-2.7933028,-0.9722316,-0.011064135551452636,-0.5200391,0.43771982,0.011064136400818825,0.0032555239740759134,-0.0008669914677739143,-0.00033419972169212997,0.5213141441345215,0.0014468947192654014,80.0,58455,0.9965094923973083,0.00023899999999999998,-106.43607330322266,60.33300018310547,0.407536665592017,1984000,10772,216
63,-150.1984138907967,20.446744683001942,-263.5812,-122.51324,87.9010989010989,52.0,174.0,-1.4871583251953124,-2.1961372,-0.975036,-0.01000181770324707,-0.32547763,0.42269245,0.010001818649470806,0.0027446970343589783,-0.0008538728579878807,-0.0002645083877723664,0.5172243118286133,0.00151366728823632,80.0,58455,0.9962494969367981,0.00023799999999999998,-106.20023345947266,59.936134338378906,0.4058733368988917,2016000,11002,139
64,-150.43387353650138,29.739466443180667,-503.00946,-112.91511,88.00275482093664,44.0,217.0,-1.4957451171875,-3.2866738,-0.40273848,-0.01122713851928711,-0.8283089,0.41182718,0.011227138340473175,0.0033453498035669327,-0.0008912729099392891,-0.0005068683531135321,0.5131177306175232,0.0014934942591935396,80.0,58455,0.9958286285400391,0.000237,-105.97483825683594,59.559356689453125,0.4042100027254721,2048000,11149,217
65,-150.91721754807693,21.68467438127624,-283.7495,-121.66869,87.81593406593407,45.0,192.0,-1.513665283203125,-2.2334993,-0.9883722,-0.009791900634765625,-0.36361462,0.48592126,0.009791900403797626,0.0026974997017532587,-0.0008710930123925209,-0.00029663852183148265,0.5089941620826721,0.0016642403788864613,80.0,58455,0.9963507056236267,0.00023599999999999996,-105.75713348388672,59.17713928222656,0.4025466709082031,2080000,11305,205
